STATE,FY_CLIPPED,STATE_YEAR_COAL_PRICE_MMBTU,STATE_YEAR_ELECTRICITY_PRICE_MMBTU,STATE_YEAR_NATURAL_GAS_PRICE_MMBTU,STATE_YEAR_PETROLEUM_PRICE_MMBTU,STATE_YEAR_TOTAL_PRICE_MMBTU,STATE_YEAR_ELEC_GAS_RATIO,CURRENT_PRICE_YEAR,CURRENT_COAL_PRICE_MMBTU,CURRENT_ELECTRICITY_PRICE_MMBTU,CURRENT_NATURAL_GAS_PRICE_MMBTU,CURRENT_PETROLEUM_PRICE_MMBTU,CURRENT_TOTAL_PRICE_MMBTU,CURRENT_ELEC_GAS_RATIO
NC,1976,1.29,6.72,1.65,2.34,3.17,4.072727272727273,2024,6.06,22.76,5.27,22.16,,4.318785578747629
NC,1977,1.43,7.24,2.32,2.59,3.55,3.120689655172414,2024,6.06,22.76,5.27,22.16,,4.318785578747629
NC,1978,1.66,7.95,1.92,2.72,3.86,4.140625,2024,6.06,22.76,5.27,22.16,,4.318785578747629
NC,1979,1.64,8.19,2.62,3.36,4.09,3.125954198473282,2024,6.06,22.76,5.27,22.16,,4.318785578747629
NC,1980,1.71,9.28,3.32,4.92,5.17,2.7951807228915664,2024,6.06,22.76,5.27,22.16,,4.318785578747629
NC,1981,1.86,10.24,4.36,6.3,6.04,2.348623853211009,2024,6.06,22.76,5.27,22.16,,4.318785578747629
NC,1982,2.02,11.93,4.49,6.03,6.4,2.6570155902004453,2024,6.06,22.76,5.27,22.16,,4.318785578747629
NC,1983,1.79,12.24,5.01,5.83,6.53,2.44311377245509,2024,6.06,22.76,5.27,22.16,,4.318785578747629
NC,1984,1.94,13.64,5.14,6.02,6.99,2.653696498054475,2024,6.06,22.76,5.27,22.16,,4.318785578747629
NC,1985,1.9,13.83,4.75,6.38,7.01,2.911578947368421,2024,6.06,22.76,5.27,22.16,,4.318785578747629
NC,1986,1.83,14.39,3.87,4.87,6.37,3.7183462532299743,2024,6.06,22.76,5.27,22.16,,4.318785578747629
NC,1987,1.75,13.8,3.65,4.95,6.32,3.7808219178082196,2024,6.06,22.76,5.27,22.16,,4.318785578747629
NC,1988,1.74,13.6,3.47,4.57,6.2,3.9193083573487026,2024,6.06,22.76,5.27,22.16,,4.318785578747629
NC,1989,1.71,13.83,3.53,5.0,6.0,3.917847025495751,2024,6.06,22.76,5.27,22.16,,4.318785578747629
NC,1990,1.8,13.99,3.36,5.5,5.95,4.163690476190476,2024,6.06,22.76,5.27,22.16,,4.318785578747629
NC,1991,1.71,14.11,3.14,5.54,6.27,4.493630573248407,2024,6.06,22.76,5.27,22.16,,4.318785578747629
NC,1992,1.73,14.44,3.23,5.01,5.98,4.470588235294118,2024,6.06,22.76,5.27,22.16,,4.318785578747629
NC,1993,1.73,14.37,3.61,4.79,6.08,3.9806094182825484,2024,6.06,22.76,5.27,22.16,,4.318785578747629
NC,1994,1.74,14.45,3.55,4.96,6.12,4.070422535211268,2024,6.06,22.76,5.27,22.16,,4.318785578747629
NC,1995,1.71,14.21,3.45,4.96,5.85,4.118840579710145,2024,6.06,22.76,5.27,22.16,,4.318785578747629
NC,1996,1.72,14.02,4.22,5.87,6.25,3.322274881516588,2024,6.06,22.76,5.27,22.16,,4.318785578747629
NC,1997,1.72,13.82,4.5,6.09,6.37,3.071111111111111,2024,6.06,22.76,5.27,22.16,,4.318785578747629
NC,1998,1.7,13.57,3.8,5.03,6.04,3.5710526315789477,2024,6.06,22.76,5.27,22.16,,4.318785578747629
NC,1999,1.66,13.39,3.68,5.34,6.07,3.6385869565217392,2024,6.06,22.76,5.27,22.16,,4.318785578747629
NC,2000,1.58,13.43,5.15,7.35,6.92,2.6077669902912617,2024,6.06,22.76,5.27,22.16,,4.318785578747629
NC,2001,1.68,13.51,6.71,7.15,7.31,2.0134128166915053,2024,6.06,22.76,5.27,22.16,,4.318785578747629
NC,2002,1.91,13.76,4.74,6.96,6.92,2.90295358649789,2024,6.06,22.76,5.27,22.16,,4.318785578747629
NC,2003,1.79,14.05,6.02,7.81,7.17,2.3338870431893692,2024,6.06,22.76,5.27,22.16,,4.318785578747629
NC,2004,2.02,14.3,6.95,8.36,8.22,2.0575539568345325,2024,6.06,22.76,5.27,22.16,,4.318785578747629
NC,2005,2.49,14.76,10.79,11.12,10.03,1.3679332715477295,2024,6.06,22.76,5.27,22.16,,4.318785578747629
NC,2006,2.86,15.33,10.62,13.67,10.75,1.4435028248587571,2024,6.06,22.76,5.27,22.16,,4.318785578747629
NC,2007,2.95,16.02,9.66,14.67,11.31,1.6583850931677018,2024,6.06,22.76,5.27,22.16,,4.318785578747629
NC,2008,3.44,16.22,11.75,19.48,12.31,1.3804255319148935,2024,6.06,22.76,5.27,22.16,,4.318785578747629
NC,2009,4.07,17.56,8.44,15.77,11.45,2.080568720379147,2024,6.06,22.76,5.27,22.16,,4.318785578747629
NC,2010,3.99,18.08,8.1,19.77,12.25,2.2320987654320987,2024,6.06,22.76,5.27,22.16,,4.318785578747629
NC,2011,4.22,17.63,7.6,25.31,13.08,2.319736842105263,2024,6.06,22.76,5.27,22.16,,4.318785578747629
NC,2012,4.11,18.82,6.28,23.91,12.77,2.9968152866242037,2024,6.06,22.76,5.27,22.16,,4.318785578747629
NC,2013,3.87,18.9,6.77,24.62,12.64,2.791728212703102,2024,6.06,22.76,5.27,22.16,,4.318785578747629
NC,2014,3.89,19.04,7.37,24.37,13.08,2.5834464043419265,2024,6.06,22.76,5.27,22.16,,4.318785578747629
NC,2015,3.94,19.09,6.12,18.5,11.4,3.119281045751634,2024,6.06,22.76,5.27,22.16,,4.318785578747629
NC,2016,3.68,18.5,5.25,15.0,10.42,3.5238095238095237,2024,6.06,22.76,5.27,22.16,,4.318785578747629
NC,2017,3.43,18.18,6.02,16.0,10.79,3.019933554817276,2024,6.06,22.76,5.27,22.16,,4.318785578747629
NC,2018,3.56,18.56,6.0,18.79,11.45,3.0933333333333333,2024,6.06,22.76,5.27,22.16,,4.318785578747629
NC,2019,3.89,18.47,5.6,18.34,10.99,3.2982142857142858,2024,6.06,22.76,5.27,22.16,,4.318785578747629
NC,2020,3.58,18.5,5.07,15.85,9.92,3.648915187376726,2024,6.06,22.76,5.27,22.16,,4.318785578747629
NC,2021,3.62,17.99,6.12,19.65,11.13,2.9395424836601305,2024,6.06,22.76,5.27,22.16,,4.318785578747629
NC,2022,5.59,19.18,9.0,27.36,14.21,2.131111111111111,2024,6.06,22.76,5.27,22.16,,4.318785578747629
NC,2023,7.03,20.94,6.51,24.37,13.45,3.2165898617511526,2024,6.06,22.76,5.27,22.16,,4.318785578747629
NC,2024,6.06,22.76,5.27,22.16,,4.318785578747629,2024,6.06,22.76,5.27,22.16,,4.318785578747629
ND,1970,0.74,5.95,0.38,1.48,1.55,15.657894736842106,2024,1.67,21.24,2.07,21.86,,10.26086956521739
ND,1971,0.63,5.97,0.43,1.57,1.67,13.883720930232558,2024,1.67,21.24,2.07,21.86,,10.26086956521739
ND,1972,0.77,6.28,0.48,1.46,1.66,13.083333333333334,2024,1.67,21.24,2.07,21.86,,10.26086956521739
ND,1973,0.69,6.36,0.53,1.76,2.01,12.0,2024,1.67,21.24,2.07,21.86,,10.26086956521739
ND,1974,1.01,6.96,0.64,2.79,2.86,10.875,2024,1.67,21.24,2.07,21.86,,10.26086956521739
ND,1975,1.26,8.0,1.0,3.24,3.18,8.0,2024,1.67,21.24,2.07,21.86,,10.26086956521739
ND,1976,1.6,8.36,1.33,3.4,3.48,6.285714285714285,2024,1.67,21.24,2.07,21.86,,10.26086956521739
ND,1977,1.82,9.0,1.71,3.57,3.72,5.2631578947368425,2024,1.67,21.24,2.07,21.86,,10.26086956521739
ND,1978,1.52,9.21,1.96,3.63,3.71,4.698979591836736,2024,1.67,21.24,2.07,21.86,,10.26086956521739
ND,1979,1.68,9.38,2.5,4.83,4.61,3.7520000000000002,2024,1.67,21.24,2.07,21.86,,10.26086956521739
ND,1980,2.63,9.94,2.58,6.31,6.03,3.8527131782945734,2024,1.67,21.24,2.07,21.86,,10.26086956521739
ND,1981,2.7,12.06,3.93,6.83,6.8,3.068702290076336,2024,1.67,21.24,2.07,21.86,,10.26086956521739
ND,1982,2.71,14.52,4.21,7.03,7.02,3.4489311163895486,2024,1.67,21.24,2.07,21.86,,10.26086956521739
ND,1983,2.94,15.26,4.56,6.38,6.85,3.3464912280701755,2024,1.67,21.24,2.07,21.86,,10.26086956521739
ND,1984,1.28,15.15,4.23,6.45,4.81,3.581560283687943,2024,1.67,21.24,2.07,21.86,,10.26086956521739
ND,1985,0.63,15.27,4.19,6.64,3.3,3.644391408114558,2024,1.67,21.24,2.07,21.86,,10.26086956521739
ND,1986,0.69,15.6,3.92,4.93,2.68,3.979591836734694,2024,1.67,21.24,2.07,21.86,,10.26086956521739
ND,1987,0.59,15.05,3.09,4.98,2.44,4.870550161812298,2024,1.67,21.24,2.07,21.86,,10.26086956521739
ND,1988,0.58,14.44,3.23,4.77,2.46,4.470588235294118,2024,1.67,21.24,2.07,21.86,,10.26086956521739
ND,1989,0.66,14.56,3.38,4.95,2.52,4.307692307692308,2024,1.67,21.24,2.07,21.86,,10.26086956521739
ND,1990,0.63,14.05,3.24,5.96,2.62,4.336419753086419,2024,1.67,21.24,2.07,21.86,,10.26086956521739
ND,1991,0.71,14.26,3.05,5.83,2.7,4.675409836065574,2024,1.67,21.24,2.07,21.86,,10.26086956521739
ND,1992,0.73,14.27,3.11,5.03,2.46,4.588424437299035,2024,1.67,21.24,2.07,21.86,,10.26086956521739
ND,1993,0.68,14.22,3.23,5.31,2.47,4.402476780185759,2024,1.67,21.24,2.07,21.86,,10.26086956521739
ND,1994,0.73,13.81,3.13,4.99,2.45,4.412140575079873,2024,1.67,21.24,2.07,21.86,,10.26086956521739
ND,1995,0.8,13.19,2.76,5.44,2.38,4.778985507246377,2024,1.67,21.24,2.07,21.86,,10.26086956521739
ND,1996,0.74,13.0,2.87,6.22,2.65,4.529616724738676,2024,1.67,21.24,2.07,21.86,,10.26086956521739
ND,1997,0.74,12.83,2.9,5.56,2.62,4.424137931034483,2024,1.67,21.24,2.07,21.86,,10.26086956521739
ND,1998,0.76,12.61,2.72,4.68,2.41,4.636029411764706,2024,1.67,21.24,2.07,21.86,,10.26086956521739
ND,1999,0.74,11.83,2.68,4.93,2.64,4.414179104477611,2024,1.67,21.24,2.07,21.86,,10.26086956521739
ND,2000,0.74,11.65,4.0,8.11,3.26,2.9125,2024,1.67,21.24,2.07,21.86,,10.26086956521739
ND,2001,0.68,11.67,5.12,8.29,3.73,2.279296875,2024,1.67,21.24,2.07,21.86,,10.26086956521739
ND,2002,0.74,11.66,4.3,7.13,3.13,2.7116279069767444,2024,1.67,21.24,2.07,21.86,,10.26086956521739
ND,2003,0.77,11.62,3.85,8.41,3.21,3.018181818181818,2024,1.67,21.24,2.07,21.86,,10.26086956521739
ND,2004,0.81,12.1,5.58,10.13,4.36,2.168458781362007,2024,1.67,21.24,2.07,21.86,,10.26086956521739
ND,2005,0.83,12.67,9.02,12.74,5.26,1.4046563192904657,2024,1.67,21.24,2.07,21.86,,10.26086956521739
ND,2006,0.87,14.64,6.26,14.59,5.78,2.3386581469648564,2024,1.67,21.24,2.07,21.86,,10.26086956521739
ND,2007,0.89,15.35,6.56,18.29,6.43,2.339939024390244,2024,1.67,21.24,2.07,21.86,,10.26086956521739
ND,2008,0.9,16.38,7.97,23.49,8.2,2.055207026348808,2024,1.67,21.24,2.07,21.86,,10.26086956521739
ND,2009,1.06,15.38,4.94,15.91,5.84,3.1133603238866394,2024,1.67,21.24,2.07,21.86,,10.26086956521739
ND,2010,1.09,17.04,4.95,19.04,7.42,3.442424242424242,2024,1.67,21.24,2.07,21.86,,10.26086956521739
ND,2011,1.71,18.29,4.75,24.78,10.74,3.8505263157894736,2024,1.67,21.24,2.07,21.86,,10.26086956521739
ND,2012,1.42,19.2,4.21,25.58,11.16,4.5605700712589075,2024,1.67,21.24,2.07,21.86,,10.26086956521739
ND,2013,1.38,20.89,3.87,24.48,12.05,5.397932816537468,2024,1.67,21.24,2.07,21.86,,10.26086956521739
ND,2014,1.61,22.33,5.17,23.58,12.48,4.319148936170213,2024,1.67,21.24,2.07,21.86,,10.26086956521739
ND,2015,1.94,23.64,2.88,16.25,8.45,8.208333333333334,2024,1.67,21.24,2.07,21.86,,10.26086956521739
ND,2016,1.86,23.39,2.41,13.38,7.21,9.705394190871369,2024,1.67,21.24,2.07,21.86,,10.26086956521739
ND,2017,1.24,22.37,2.91,15.5,8.19,7.687285223367698,2024,1.67,21.24,2.07,21.86,,10.26086956521739
ND,2018,1.24,23.39,3.04,18.82,9.19,7.694078947368421,2024,1.67,21.24,2.07,21.86,,10.26086956521739
ND,2019,1.35,23.28,2.56,17.62,9.27,9.09375,2024,1.67,21.24,2.07,21.86,,10.26086956521739
ND,2020,1.35,21.29,1.9,13.91,7.66,11.205263157894738,2024,1.67,21.24,2.07,21.86,,10.26086956521739
ND,2021,1.42,21.59,4.33,18.94,9.82,4.986143187066975,2024,1.67,21.24,2.07,21.86,,10.26086956521739
ND,2022,1.53,21.35,6.37,29.14,12.87,3.3516483516483517,2024,1.67,21.24,2.07,21.86,,10.26086956521739
ND,2023,1.72,21.6,3.1,24.52,11.88,6.967741935483871,2024,1.67,21.24,2.07,21.86,,10.26086956521739
ND,2024,1.67,21.24,2.07,21.86,,10.26086956521739,2024,1.67,21.24,2.07,21.86,,10.26086956521739
NE,1970,0.16,3.42,0.32,1.27,0.88,10.6875,2024,3.6,22.46,4.24,21.7,,5.297169811320755
NE,1971,0.41,3.57,0.36,1.37,0.97,9.916666666666666,2024,3.6,22.46,4.24,21.7,,5.297169811320755
NE,1972,0.22,3.76,0.48,1.32,1.0,7.833333333333333,2024,3.6,22.46,4.24,21.7,,5.297169811320755
NE,1973,0.24,3.95,0.43,1.37,0.94,9.186046511627907,2024,3.6,22.46,4.24,21.7,,5.297169811320755
NE,1974,0.57,4.2,0.54,2.57,1.47,7.777777777777778,2024,3.6,22.46,4.24,21.7,,5.297169811320755
NE,1975,0.81,4.96,0.69,2.96,1.78,7.18840579710145,2024,3.6,22.46,4.24,21.7,,5.297169811320755
NE,1976,1.03,5.83,0.85,3.03,2.1,6.858823529411765,2024,3.6,22.46,4.24,21.7,,5.297169811320755
NE,1977,1.17,6.02,1.02,3.13,2.28,5.901960784313725,2024,3.6,22.46,4.24,21.7,,5.297169811320755
NE,1978,1.47,6.54,1.11,3.22,2.57,5.891891891891891,2024,3.6,22.46,4.24,21.7,,5.297169811320755
NE,1979,1.72,7.07,1.26,3.94,3.09,5.611111111111112,2024,3.6,22.46,4.24,21.7,,5.297169811320755
NE,1980,1.69,8.71,2.21,5.95,4.52,3.941176470588236,2024,3.6,22.46,4.24,21.7,,5.297169811320755
NE,1981,1.97,9.66,2.84,7.19,5.37,3.4014084507042255,2024,3.6,22.46,4.24,21.7,,5.297169811320755
NE,1982,1.79,11.06,3.62,6.45,5.66,3.0552486187845305,2024,3.6,22.46,4.24,21.7,,5.297169811320755
NE,1983,1.67,11.71,3.79,6.92,6.11,3.0897097625329817,2024,3.6,22.46,4.24,21.7,,5.297169811320755
NE,1984,1.7,10.96,3.71,6.86,5.87,2.9541778975741244,2024,3.6,22.46,4.24,21.7,,5.297169811320755
NE,1985,2.51,11.47,3.67,7.02,6.23,3.125340599455041,2024,3.6,22.46,4.24,21.7,,5.297169811320755
NE,1986,1.67,11.42,3.28,5.11,5.37,3.481707317073171,2024,3.6,22.46,4.24,21.7,,5.297169811320755
NE,1987,1.62,11.34,2.81,5.4,5.19,4.0355871886121,2024,3.6,22.46,4.24,21.7,,5.297169811320755
NE,1988,1.57,11.28,2.9,5.05,5.06,3.889655172413793,2024,3.6,22.46,4.24,21.7,,5.297169811320755
NE,1989,1.47,12.34,2.96,5.43,5.51,4.168918918918919,2024,3.6,22.46,4.24,21.7,,5.297169811320755
NE,1990,1.48,12.28,3.02,6.3,6.2,4.066225165562914,2024,3.6,22.46,4.24,21.7,,5.297169811320755
NE,1991,1.43,12.17,2.8,5.77,5.81,4.3464285714285715,2024,3.6,22.46,4.24,21.7,,5.297169811320755
NE,1992,1.57,11.91,2.98,5.73,5.78,3.9966442953020134,2024,3.6,22.46,4.24,21.7,,5.297169811320755
NE,1993,1.43,11.83,3.17,5.41,5.38,3.7318611987381702,2024,3.6,22.46,4.24,21.7,,5.297169811320755
NE,1994,1.46,11.7,3.17,5.33,5.39,3.6908517350157726,2024,3.6,22.46,4.24,21.7,,5.297169811320755
NE,1995,1.42,11.26,2.85,5.53,5.26,3.950877192982456,2024,3.6,22.46,4.24,21.7,,5.297169811320755
NE,1996,1.45,10.78,3.27,6.11,5.83,3.2966360856269112,2024,3.6,22.46,4.24,21.7,,5.297169811320755
NE,1997,1.42,10.59,3.86,5.91,5.8,2.743523316062176,2024,3.6,22.46,4.24,21.7,,5.297169811320755
NE,1998,1.42,10.54,3.25,4.93,5.06,3.2430769230769227,2024,3.6,22.46,4.24,21.7,,5.297169811320755
NE,1999,1.45,10.47,3.38,5.32,5.34,3.0976331360946747,2024,3.6,22.46,4.24,21.7,,5.297169811320755
NE,2000,1.39,10.59,4.6,8.39,6.91,2.3021739130434784,2024,3.6,22.46,4.24,21.7,,5.297169811320755
NE,2001,1.14,11.03,5.77,8.06,7.33,1.9116117850953207,2024,3.6,22.46,4.24,21.7,,5.297169811320755
NE,2002,1.15,11.39,4.21,7.55,6.81,2.7054631828978626,2024,3.6,22.46,4.24,21.7,,5.297169811320755
NE,2003,1.13,12.25,5.82,8.52,8.05,2.104810996563574,2024,3.6,22.46,4.24,21.7,,5.297169811320755
NE,2004,1.21,12.55,6.62,10.37,9.18,1.8957703927492449,2024,3.6,22.46,4.24,21.7,,5.297169811320755
NE,2005,1.28,12.98,8.3,13.81,11.07,1.5638554216867468,2024,3.6,22.46,4.24,21.7,,5.297169811320755
NE,2006,1.89,13.35,8.27,16.36,11.76,1.6142684401451028,2024,3.6,22.46,4.24,21.7,,5.297169811320755
NE,2007,2.1,14.0,7.83,18.18,11.99,1.7879948914431674,2024,3.6,22.46,4.24,21.7,,5.297169811320755
NE,2008,2.26,15.12,9.02,23.26,13.74,1.6762749445676275,2024,3.6,22.46,4.24,21.7,,5.297169811320755
NE,2009,2.27,16.86,5.95,16.1,10.41,2.833613445378151,2024,3.6,22.46,4.24,21.7,,5.297169811320755
NE,2010,1.87,17.6,5.83,19.61,10.95,3.018867924528302,2024,3.6,22.46,4.24,21.7,,5.297169811320755
NE,2011,1.85,18.85,5.55,25.22,11.96,3.396396396396397,2024,3.6,22.46,4.24,21.7,,5.297169811320755
NE,2012,1.87,20.54,4.26,25.12,12.49,4.821596244131455,2024,3.6,22.46,4.24,21.7,,5.297169811320755
NE,2013,1.8,21.81,4.55,24.43,12.09,4.793406593406593,2024,3.6,22.46,4.24,21.7,,5.297169811320755
NE,2014,1.82,21.9,5.46,23.65,12.01,4.010989010989011,2024,3.6,22.46,4.24,21.7,,5.297169811320755
NE,2015,1.71,22.25,4.31,16.32,10.05,5.162412993039443,2024,3.6,22.46,4.24,21.7,,5.297169811320755
NE,2016,1.62,22.54,3.82,13.51,9.26,5.900523560209424,2024,3.6,22.46,4.24,21.7,,5.297169811320755
NE,2017,1.66,22.45,4.28,15.65,10.01,5.245327102803738,2024,3.6,22.46,4.24,21.7,,5.297169811320755
NE,2018,1.54,22.27,4.23,18.96,10.42,5.264775413711583,2024,3.6,22.46,4.24,21.7,,5.297169811320755
NE,2019,1.38,22.43,3.99,17.8,10.1,5.621553884711779,2024,3.6,22.46,4.24,21.7,,5.297169811320755
NE,2020,1.39,21.63,3.64,14.0,9.2,5.942307692307692,2024,3.6,22.46,4.24,21.7,,5.297169811320755
NE,2021,1.42,21.29,5.04,19.46,10.98,4.224206349206349,2024,3.6,22.46,4.24,21.7,,5.297169811320755
NE,2022,1.43,21.14,7.59,29.32,14.27,2.785243741765481,2024,3.6,22.46,4.24,21.7,,5.297169811320755
NE,2023,1.34,22.37,5.79,24.23,12.43,3.8635578583765113,2024,3.6,22.46,4.24,21.7,,5.297169811320755
NE,2024,3.6,22.46,4.24,21.7,,5.297169811320755,2024,3.6,22.46,4.24,21.7,,5.297169811320755
NH,1970,0.95,4.18,0.84,0.66,1.22,4.976190476190476,2024,0.0,47.51,8.96,22.69,,5.302455357142857
NH,1971,0.67,4.09,0.93,0.76,1.25,4.397849462365591,2024,0.0,47.51,8.96,22.69,,5.302455357142857
NH,1972,1.11,4.25,1.0,0.72,1.25,4.25,2024,0.0,47.51,8.96,22.69,,5.302455357142857
NH,1973,1.35,4.71,1.1,0.84,1.47,4.281818181818181,2024,0.0,47.51,8.96,22.69,,5.302455357142857
NH,1974,1.85,7.52,1.19,1.89,2.84,6.319327731092437,2024,0.0,47.51,8.96,22.69,,5.302455357142857
NH,1975,2.65,9.42,1.44,2.09,3.44,6.541666666666667,2024,0.0,47.51,8.96,22.69,,5.302455357142857
NH,1976,1.85,9.27,2.24,2.18,3.41,4.138392857142857,2024,0.0,47.51,8.96,22.69,,5.302455357142857
NH,1977,2.08,9.87,2.69,2.51,3.76,3.6691449814126393,2024,0.0,47.51,8.96,22.69,,5.302455357142857
NH,1978,1.8,11.41,2.76,2.71,4.62,4.134057971014493,2024,0.0,47.51,8.96,22.69,,5.302455357142857
NH,1979,1.55,12.55,3.14,3.36,6.2,3.9968152866242037,2024,0.0,47.51,8.96,22.69,,5.302455357142857
NH,1980,1.69,15.82,3.85,4.94,7.92,4.109090909090909,2024,0.0,47.51,8.96,22.69,,5.302455357142857
NH,1981,1.9,21.73,4.53,6.49,11.1,4.7969094922737305,2024,0.0,47.51,8.96,22.69,,5.302455357142857
NH,1982,2.04,20.03,5.46,5.95,9.66,3.668498168498169,2024,0.0,47.51,8.96,22.69,,5.302455357142857
NH,1983,1.98,20.59,5.87,5.77,9.73,3.5076660988074955,2024,0.0,47.51,8.96,22.69,,5.302455357142857
NH,1984,2.4,20.69,5.09,5.31,8.86,4.06483300589391,2024,0.0,47.51,8.96,22.69,,5.302455357142857
NH,1985,2.41,19.32,5.41,6.11,9.59,3.5711645101663585,2024,0.0,47.51,8.96,22.69,,5.302455357142857
NH,1986,2.59,18.22,5.04,4.02,7.7,3.6150793650793647,2024,0.0,47.51,8.96,22.69,,5.302455357142857
NH,1987,2.39,18.71,4.22,4.57,8.13,4.4336492890995265,2024,0.0,47.51,8.96,22.69,,5.302455357142857
NH,1988,2.55,19.66,3.63,4.54,9.18,5.415977961432507,2024,0.0,47.51,8.96,22.69,,5.302455357142857
NH,1989,2.6,19.8,4.12,5.12,10.13,4.805825242718447,2024,0.0,47.51,8.96,22.69,,5.302455357142857
NH,1990,2.62,21.91,4.3,5.02,9.86,5.095348837209302,2024,0.0,47.51,8.96,22.69,,5.302455357142857
NH,1991,2.64,21.79,4.28,4.42,10.71,5.091121495327102,2024,0.0,47.51,8.96,22.69,,5.302455357142857
NH,1992,2.6,23.95,4.45,3.67,9.66,5.382022471910112,2024,0.0,47.51,8.96,22.69,,5.302455357142857
NH,1993,2.32,26.49,4.63,3.82,10.17,5.721382289416846,2024,0.0,47.51,8.96,22.69,,5.302455357142857
NH,1994,0.0,27.32,4.38,3.98,9.53,6.23744292237443,2024,0.0,47.51,8.96,22.69,,5.302455357142857
NH,1995,2.26,28.01,3.76,4.15,9.78,7.449468085106384,2024,0.0,47.51,8.96,22.69,,5.302455357142857
NH,1996,0.0,26.8,4.7,4.67,9.28,5.702127659574468,2024,0.0,47.51,8.96,22.69,,5.302455357142857
NH,1997,0.0,26.36,4.85,5.14,10.03,5.435051546391753,2024,0.0,47.51,8.96,22.69,,5.302455357142857
NH,1998,0.0,27.56,4.61,4.25,10.67,5.978308026030368,2024,0.0,47.51,8.96,22.69,,5.302455357142857
NH,1999,0.0,26.95,4.56,4.58,10.89,5.910087719298246,2024,0.0,47.51,8.96,22.69,,5.302455357142857
NH,2000,0.0,26.87,5.84,7.3,11.55,4.601027397260275,2024,0.0,47.51,8.96,22.69,,5.302455357142857
NH,2001,0.0,26.71,7.46,7.07,12.02,3.5804289544235925,2024,0.0,47.51,8.96,22.69,,5.302455357142857
NH,2002,0.0,26.64,7.03,6.92,12.06,3.789473684210526,2024,0.0,47.51,8.96,22.69,,5.302455357142857
NH,2003,0.0,28.56,8.82,7.64,13.12,3.2380952380952377,2024,0.0,47.51,8.96,22.69,,5.302455357142857
NH,2004,0.0,29.35,11.37,8.52,12.85,2.581354441512753,2024,0.0,47.51,8.96,22.69,,5.302455357142857
NH,2005,0.0,33.64,12.01,11.34,14.67,2.800999167360533,2024,0.0,47.51,8.96,22.69,,5.302455357142857
NH,2006,0.0,34.05,12.31,13.55,18.0,2.766043866774979,2024,0.0,47.51,8.96,22.69,,5.302455357142857
NH,2007,0.0,35.96,13.12,14.41,19.69,2.7408536585365857,2024,0.0,47.51,8.96,22.69,,5.302455357142857
NH,2008,0.0,38.49,14.09,16.18,21.23,2.731724627395316,2024,0.0,47.51,8.96,22.69,,5.302455357142857
NH,2009,0.0,40.25,12.44,15.34,21.15,3.2355305466237945,2024,0.0,47.51,8.96,22.69,,5.302455357142857
NH,2010,0.0,37.39,11.23,17.83,21.09,3.329474621549421,2024,0.0,47.51,8.96,22.69,,5.302455357142857
NH,2011,0.0,35.95,11.16,22.57,20.57,3.221326164874552,2024,0.0,47.51,8.96,22.69,,5.302455357142857
NH,2012,0.0,34.68,10.15,22.6,20.22,3.4167487684729063,2024,0.0,47.51,8.96,22.69,,5.302455357142857
NH,2013,0.0,33.41,10.36,23.07,19.78,3.2249034749034746,2024,0.0,47.51,8.96,22.69,,5.302455357142857
NH,2014,0.0,34.96,9.18,22.86,19.66,3.8082788671023966,2024,0.0,47.51,8.96,22.69,,5.302455357142857
NH,2015,0.0,37.33,10.03,17.67,18.73,3.7218344965104686,2024,0.0,47.51,8.96,22.69,,5.302455357142857
NH,2016,0.0,36.16,8.34,15.6,17.28,4.335731414868105,2024,0.0,47.51,8.96,22.69,,5.302455357142857
NH,2017,0.0,36.16,8.82,14.78,16.49,4.099773242630385,2024,0.0,47.51,8.96,22.69,,5.302455357142857
NH,2018,0.0,39.33,9.51,18.84,19.36,4.135646687697161,2024,0.0,47.51,8.96,22.69,,5.302455357142857
NH,2019,0.0,38.36,9.16,18.88,18.99,4.187772925764192,2024,0.0,47.51,8.96,22.69,,5.302455357142857
NH,2020,0.0,38.43,8.2,16.32,17.97,4.6865853658536585,2024,0.0,47.51,8.96,22.69,,5.302455357142857
NH,2021,0.0,40.47,9.23,19.76,20.17,4.384615384615384,2024,0.0,47.51,8.96,22.69,,5.302455357142857
NH,2022,0.0,44.39,12.73,27.25,24.89,3.4870384917517674,2024,0.0,47.51,8.96,22.69,,5.302455357142857
NH,2023,0.0,46.2,12.82,24.92,24.4,3.603744149765991,2024,0.0,47.51,8.96,22.69,,5.302455357142857
NH,2024,0.0,47.51,8.96,22.69,,5.302455357142857,2024,0.0,47.51,8.96,22.69,,5.302455357142857
NJ,1970,0.4,3.89,0.68,0.97,1.25,5.720588235294118,2024,0.0,34.97,8.3,22.98,,4.213253012048193
NJ,1971,0.53,4.65,0.72,1.09,1.48,6.458333333333334,2024,0.0,34.97,8.3,22.98,,4.213253012048193
NJ,1972,0.4,4.98,0.79,1.14,1.59,6.30379746835443,2024,0.0,34.97,8.3,22.98,,4.213253012048193
NJ,1973,0.43,5.46,0.85,1.22,1.74,6.423529411764706,2024,0.0,34.97,8.3,22.98,,4.213253012048193
NJ,1974,1.1,8.98,1.08,2.44,3.18,8.314814814814815,2024,0.0,34.97,8.3,22.98,,4.213253012048193
